user_id,distinct_umid_cnt_14d,distinct_login_cnt_14d,distinct_ipisp_cnt_14d
400063737606,2,8,2
400207947318,2,15,1
400024102726,2,12,2
400271271617,2,40,1
400067667575,2,7,2
400259118209,2,9,1
400319121528,2,11,2
400120854720,2,5,1
400053018046,2,30,2
400214589078,2,17,3
400257060920,2,4,1
400027274613,2,22,2
17381489,2,25,1
400341249397,2,22,2
410416830482,2,27,3
400142274458,2,24,2
400238478665,2,8,1
400377987082,2,12,1
410438706523,2,7,1
400163856390,2,15,2
400349940479,2,24,1
410464944871,2,16,1
410437554957,2,19,2
400287201876,2,13,1
410471625530,2,20,1
400248990579,2,11,2
400254663344,2,4,2
400108431535,2,18,1
400281882560,2,23,3
2348287,2,10,2
400130961589,2,26,1
12183795,2,18,4
400038198869,2,12,3
400293012963,2,20,1
400165632147,2,17,1
400141461635,2,23,2
400150668303,2,11,1
400125174111,2,11,1
400374819365,2,16,1
400085298287,2,16,1
400229160516,2,13,2
400246857369,2,16,2
400238793701,2,6,2
1611765,2,14,1
400176300636,2,9,1
16143068,2,3,1
400199571417,2,19,1
400057533582,2,19,1
400300488472,2,25,1
400381116891,2,23,1
400270506237,2,28,2
400273290144,2,15,2
3738595,2,28,2
400179642375,2,11,4
400204593033,2,9,1
400126197301,2,22,1
400161111033,2,18,2
400234761532,2,28,1
400226364813,2,8,2
400250622878,2,11,1
27512033,2,7,1
400095744376,2,17,1
400289862734,2,19,3
400141944362,2,12,1
400289469085,2,21,2
400396908987,2,18,2
400122552590,2,11,1
400047840791,2,19,3
25422689,2,12,2
410452818258,2,9,1
410426976517,2,11,2
400095684299,2,10,1
400230660300,2,17,2
400153890535,2,18,2
400083129152,2,16,2
410460762685,2,24,1
400088565324,2,34,1
400123191202,2,23,2
410435319528,2,21,1
410462778016,2,5,1
400031888480,2,10,2
400193118840,2,17,1
400151652205,2,15,2
400102185283,2,26,1
400027658008,2,9,1
400015404517,2,21,1
400099518775,2,20,1
400396404808,2,33,1
400069488258,2,7,4
400067223841,2,24,2
400166208985,2,27,2
400115814261,2,23,1
400161006571,2,19,2
400020594055,2,29,2
400212267743,2,9,2
2369912,2,15,2
400236222029,2,12,2
400065753626,2,21,1
400338036964,2,20,2
400239921591,2,13,2
400088070645,2,23,2
400280889659,2,12,3
400265664835,2,12,1
400188300869,2,27,1
400217778270,2,15,2
400200390166,2,14,2
400358199243,2,22,1
400003068046,2,18,1
400194447140,2,25,1
400264296087,2,10,3
400387569791,2,15,1
400184694236,2,19,1
410415420476,2,36,5
7883799,2,27,2
410401521251,2,17,5
400184169292,2,11,1
400104480627,2,16,1
400272075301,2,5,1
400280679448,2,15,2
400086324022,2,32,1
400071720776,2,23,2
400335609210,2,10,3
400120083268,2,15,2
400245789893,2,21,1
400182276166,2,26,2
400055742575,2,14,1
400137468868,2,19,2
400373004691,2,23,1
400309461779,2,13,1
400170279580,2,23,3
400114503928,2,14,2
400024150810,2,14,2
400355985034,2,21,1
9368143,2,21,2
400095588984,2,18,2
400094139386,2,13,1
400251630251,2,24,1
400119165068,2,12,1
400358505280,2,26,2
400043844414,2,7,2
400061028388,2,11,1
400105491726,2,19,1
400168638835,2,22,1
410447805707,2,11,2
400389585154,2,9,2
400076142460,2,7,1
400302069417,2,15,3
410421945258,2,23,2
400188801851,2,21,1
400313058358,2,12,2
400364127436,2,39,1
400236018637,2,16,1
400144416385,2,2,1
400085319767,2,23,2
400057467159,2,13,2
400253796053,2,5,1
400256358845,2,8,1
400201524310,2,20,1
400278849332,2,30,2
410467128325,2,8,1
410470752844,2,14,2
400049814498,2,25,1
410474319312,2,16,2
400356630884,2,14,1
400300857635,2,19,1
400347177741,2,16,5
400218105431,2,21,1
4304989,2,16,2
410445288580,2,17,1
400125813631,2,9,4
410427606773,2,22,2
400628100590,2,2,1
400353207672,2,21,1
400073727670,2,25,1
400038618471,2,20,1
400078392231,2,21,1
400181121827,2,30,4
400298496125,2,18,2
400005456018,2,30,1
400135470176,2,13,1
400280844148,2,17,3
400115292517,2,18,1
410455893584,2,19,3
400347543861,2,20,1
400141845411,2,25,3
400315185003,2,19,1
400184085660,2,16,2
400102185199,2,17,1
400335012545,2,7,5
1712703,2,16,2
400319967526,2,17,2
400220565649,2,6,1
400114965284,2,17,2
8922353,2,20,3
400088358012,2,31,3
400363350430,2,14,2
31771915,2,24,4
400168854561,2,25,2
400094184460,2,14,3
14775127,2,44,2
400212546899,2,22,2
400118391271,2,9,1
400145805470,2,21,1
400051482293,2,20,1
400213629131,2,26,4
400296663398,2,16,2
400198593887,2,17,1
400038984840,2,13,2
400354899492,2,11,2
400024698654,2,13,2
400164540162,2,15,3
400101000164,2,21,1
400102314051,2,24,3
400320495501,2,18,2
400028174830,2,9,3
400343283172,2,17,2
400125912920,2,24,2
400184634116,2,13,1
400013650951,2,7,2
400232190576,2,5,1
400043811482,2,5,2
400167882478,2,12,1
410420991588,2,12,2
400267092530,2,19,1
400134381310,2,19,1
400167795213,2,24,1
400386189723,2,14,2
400160034513,2,14,2
400322670791,2,19,2
400059033583,2,20,2
400098855124,2,19,2
410419206514,2,8,1
400037274405,2,14,3
400088178608,2,24,4
400268784409,2,17,2
410456496134,2,25,2
410419227102,2,4,1
400174668387,2,15,2
410406861589,2,14,1
400302963625,2,21,2
400142142383,2,16,4
400635843286,2,26,2
400182435177,2,7,1
400014398582,2,10,2
410450292642,2,2,2
400144281929,2,29,2
7744175,2,20,2
400302372282,2,16,1
400251195134,2,17,1
400299846656,2,26,1
400064529330,2,20,2
400242990374,2,21,2
400139232820,2,24,3
400091754349,2,18,2
400131627166,2,13,2
400069188983,2,10,5
410454846987,2,20,1
806213,2,10,2
400137993355,2,18,1
1440969,2,31,2
400209747592,2,11,4
400271454956,2,16,1
400324884334,2,13,2
400229706038,2,9,1
400140621823,2,23,1
410479056244,2,28,2
400147644260,2,15,2
400191837190,2,14,1
400151376877,2,12,1
400054455020,2,14,1
1804286,2,5,2
400156299106,2,13,2
400140198912,2,29,3
410472033919,2,20,2
400027640792,2,31,1
400221045600,2,15,1
400210854644,2,7,2
400280319126,2,20,2
400313559354,2,14,1
400300716348,2,14,1
400313295341,2,21,1
400317438134,2,13,2
400109400514,2,7,1
400069131828,2,7,2
11716173,2,12,1
400074912297,2,11,3
400151172045,2,14,2
400220853972,2,18,2
400043559200,2,11,2
400352955662,2,23,2
400261071310,2,13,1
400129410274,2,25,4
410450301730,2,12,1
400058487109,2,15,2
400108083930,2,24,1
400129797122,2,25,3
400163655556,2,12,4
400244382798,2,19,3
410425356298,2,8,1
410426277773,2,23,1
400198665119,2,21,2
400002046518,2,9,2
400014538462,2,12,1
400183578614,2,20,2
400110957035,2,21,2
400391082552,2,22,2
400221075982,2,14,2
400288644703,2,16,2
400250772696,2,33,1
400383930679,2,7,2
400016918228,2,24,1
400239411931,2,18,3
400175391725,2,7,2
400305405634,2,26,2
410438742678,2,10,2
410465475740,2,12,1
410455224911,2,11,2
400120845608,2,22,1
400114590941,2,24,1
400246017902,2,18,1
400138725105,2,24,2
400211106183,2,7,1
400147188648,2,9,1
400036518176,2,16,1
400046265593,2,10,2
400314156279,2,26,2
400190532624,2,25,1
400118058203,2,13,2
400311834900,2,20,2
400350681340,2,20,2
400102155203,2,19,1
400053537219,2,24,2
400276299671,2,20,1
400187760145,2,9,2
400209909164,2,19,2
400183524771,2,24,1
400300917126,2,13,1
400173462225,2,21,1
400316775622,2,7,3
400224639034,2,11,2
400365120043,2,16,1
410470785664,2,7,2
400036410801,2,16,1
400121475042,2,15,1
400265187074,2,22,2
400172484341,2,11,2
400092615775,2,18,3
8213842,2,14,2
400163571334,2,2,1
400017854352,2,16,2
400057716402,2,8,1
410430960428,2,19,2
410451468074,2,21,2
410418657153,2,12,1
20466176,2,17,1
400134264821,2,14,2
400075230378,2,11,2
400220130123,2,12,2
400027978400,2,14,1
400163406987,2,20,2
400121514376,2,28,4
400124574323,2,19,3
400305468811,2,16,1
400220196100,2,20,3
400116513348,2,16,4
400190271407,2,17,3
400169259404,2,13,1
400292457698,2,28,2
400034334372,2,15,3
400049760080,2,9,2
400229781285,2,18,4
12768241,2,19,3
400267149265,2,16,2
19004123,2,22,1
400307475754,2,10,3
410462391862,2,6,1
400264806456,2,21,2
400138248534,2,19,1
400278129087,2,17,2
400393413590,2,7,2
400082355552,2,22,1
400071573363,2,20,2
400105899217,2,7,1
400036668176,2,22,1
410469969652,2,9,1
400044006732,2,18,2
400106019859,2,18,2
410456982140,2,17,2
400315146601,2,25,2
400002074890,2,25,2
400068018457,2,20,2
400115268962,2,20,2
707618,2,20,2
400193289103,2,18,2
410468814594,2,20,1
400244289862,2,23,2
400149141251,2,19,1
400136583370,2,21,2
400636749330,2,31,2
400337370272,2,13,1
400083966909,2,9,2
400279515535,2,8,1
400132395416,2,12,2
400268475391,2,22,2
400031640078,2,30,3
410433051524,2,12,1
400016146588,2,18,1
400255086175,2,16,1
400237800271,2,22,2
400146594196,2,18,1
400141605505,2,9,1
400163331270,2,12,1
400069716990,2,24,1
400344456682,2,19,2
5022805,2,19,2
400139283609,2,20,1
400336128614,2,23,1
400252338540,2,21,3
410463993615,2,19,2
400300698965,2,5,2
400030910379,2,29,2
15388015,2,19,2
400190505644,2,22,3
400352067998,2,17,2
1334275,2,13,3
400188855548,2,19,1
400226016315,2,20,2
400062915566,2,15,2
400151424109,2,8,1
400201854425,2,18,2
400192179093,2,16,2
400017008152,2,17,3
400025938748,2,28,1
400241136554,2,17,1
400100682330,2,24,2
400028952420,2,15,2
400248651185,2,14,1
400215972414,2,20,1
410430141483,2,7,1
400110243762,2,11,1
400171038681,2,4,2
400270650807,2,22,1
410449896449,2,13,2
400229019457,2,22,2
400127805698,2,16,3
400333653675,2,16,1
15523679,2,34,3
400305147738,2,19,3
400018560877,2,15,2
400373913717,2,10,1
400287147916,2,12,2
400032960999,2,9,2
400129821443,2,16,2
400127133774,2,10,1
400303764849,2,24,1
410469519820,2,16,2
400180443217,2,23,2
400226901585,2,26,1
400245777052,2,31,1
400072626015,2,38,1
400176723646,2,33,4
400156008939,2,13,3
400181088738,2,18,1
400014674529,2,27,1
400279614265,2,16,3
400067730676,2,11,4
400276818589,2,17,2
400029354301,2,20,2
400303998693,2,24,2
400090473619,2,21,2
410474649443,2,25,2
400374876491,2,14,2
400070568323,2,17,1
410415300357,2,8,2
8940492,2,17,5
400016102236,2,19,1
400281105385,2,13,3
400169376597,2,30,2
400134234021,2,18,3
400161678702,2,18,2
400037721279,2,14,3
400191291449,2,20,3
400041267870,2,16,1
410423247870,2,13,2
400322724875,2,26,1
400215738488,2,14,3
400384287233,2,16,2
400175100503,2,20,1
400065924347,2,23,3
400081509882,2,21,1
400021438445,2,11,1
400306437420,2,12,1
410450022128,2,17,1
400266870309,2,11,1
400070691806,2,8,1
400117497935,2,9,1
400166109759,2,17,1
400147416363,2,23,2
410437899433,2,15,2
16294152,2,23,1
400241289327,2,29,1
400138794697,2,16,2
400210068349,2,21,2
400260159822,2,12,1
410475801091,2,20,1
400303461644,2,18,2
400292739005,2,12,3
400287030363,2,23,3
400051098234,2,10,2
400356951281,2,14,1
400277922837,2,21,1
410424402184,2,22,2
400212591721,2,19,1
400351965273,2,18,3
400263510129,2,19,1
400028848878,2,12,3
400314318145,2,12,1
400138944814,2,10,3
400398261393,2,3,1
28849680,2,27,3
400243794943,2,13,4
400277172589,2,22,1
410413086358,2,10,1
400098414627,2,13,2
400150794701,2,20,2
400061004896,2,23,2
400151775882,2,18,3
400095120178,2,10,3
400353552492,2,19,1
400366533990,2,18,1
400026888453,2,18,2
400259304871,2,13,1
400027736285,2,24,2
400186005454,2,18,2
410452782288,2,25,1
400050471640,2,15,2
400107105374,2,38,2
400245516053,2,17,2
29103156,2,29,2
400047345840,2,9,1
400272681679,2,22,1
400101084285,2,11,3
400628763672,2,6,2
400113162037,2,22,2
400147032081,2,16,2
400071990807,2,7,2
400337385146,2,7,2
400302786488,2,20,3
400020614088,2,14,1
400250733453,2,20,1
400128564234,2,25,2
400298016713,2,29,2
400158474423,2,11,3
400086312688,2,26,3
400024292120,2,15,1
400300353329,2,11,2
400076163251,2,13,3
400391994817,2,26,2
400130352749,2,38,1
400324020803,2,24,3
400084635854,2,25,2
400263120260,2,22,1
400173384053,2,14,1
400133343361,2,24,2
3621183,2,16,2
400380597444,2,27,1
400314420368,2,29,2
400386462836,2,15,2
400321752015,2,21,2
400253745397,2,15,1
400264362242,2,22,2
400021262679,2,19,1
400253871217,2,20,2
410425875887,2,27,1
400300275318,2,17,2
400391268899,2,15,2
400368699790,2,14,2
400175733945,2,37,2
400284849021,2,31,1
400193976748,2,5,1
400283934310,2,11,2
400141935615,2,10,2
400114482561,2,19,1
400120287038,2,38,2
400186740246,2,22,1
400258602344,2,21,1
21592832,2,17,2
400033022069,2,18,2
400192635882,2,19,3
400236519335,2,16,4
410459604096,2,18,3
400084173365,2,19,1
400376856205,2,15,2
400161480999,2,6,1
28317732,2,15,1
17762906,2,15,2
400020462617,2,24,4
400163790370,2,26,4
400386435149,2,2,1
400096935099,2,11,2
400174878595,2,17,2
400215447383,2,14,3
400152366555,2,19,2
400281831845,2,14,1
11762872,2,18,2
17337004,2,19,3
400189212843,2,19,2
400244172389,2,16,2
400303821468,2,17,2
400080678350,2,17,1
400145322253,2,12,1
20185152,2,21,2
400029952736,2,19,2
400143816984,2,9,2
400241559782,2,20,2
400003398458,2,4,1
400151613021,2,24,3
400315578023,2,24,3
400036020048,2,10,4
400283346131,2,19,3
400084338194,2,19,1
410427753943,2,15,2
400006040856,2,12,3
400044969400,2,16,3
400149294524,2,3,1
400356333202,2,2,2
400061361055,2,14,3
400089294013,2,18,1
400037472082,2,30,1
400083936159,2,6,1
400282827707,2,19,2
400076742038,2,25,2
400219233006,2,11,1
400159629865,2,14,2
400245705109,2,15,1
410402397919,2,16,2
1794774,2,11,2
400012168508,2,16,2
410426865315,2,27,2
400327221107,2,16,3
400168059283,2,6,2
400276629592,2,24,2
400309902464,2,23,4
400242864455,2,13,1
400323093357,2,28,1
400096044934,2,14,2
410469462214,2,15,1
400195092196,2,26,3
400260723147,2,9,2
400148955002,2,23,1
400240539845,2,15,2
32520461,2,19,2
400315323366,2,9,1
1427803,2,17,1
1043157,2,17,1
400061508459,2,19,4
28017544,2,14,4
400155033052,2,20,2
400270551771,2,26,2
410448423484,2,31,1
400066035665,2,18,2
400076673330,2,26,1
400118409005,2,11,2
410415678256,2,2,2
400198473243,2,16,1
400202058471,2,14,2
8818626,2,22,3
410457510268,2,3,1
400149015191,2,15,1
400170621011,2,12,2
400368612377,2,8,1
400081587725,2,16,3
400200861239,2,20,2
31568260,2,10,1
400149924694,2,23,1
400263336806,2,32,2
400254960451,2,20,1
400382787674,2,15,2
400146816087,2,10,1
400012018985,2,12,2
400260504547,2,17,2
400114173935,2,5,3
400257168954,2,20,2
400198500171,2,23,2
400136874147,2,19,3
400299816969,2,27,1
400025492639,2,21,1
400266186407,2,20,2
410439993883,2,2,1
400222083987,2,18,3
400260342442,2,14,1
400172613158,2,11,1
400210008989,2,11,2
400175298501,2,12,1
400374381495,2,14,1
400198842565,2,14,3
400051917856,2,7,2
400298859915,2,8,2
400246896001,2,18,2
400260300646,2,22,3
400230579275,2,24,1
400223643175,2,13,1
400081806698,2,4,1
400124937322,2,23,4
11413382,2,16,3
400295163271,2,26,3
400106796932,2,24,2
400083477371,2,10,3
400241145113,2,8,2
400392948492,2,7,1
400261293295,2,24,2
400048737352,2,23,2
400169688921,2,14,1
410404014456,2,22,2
400363917096,2,19,1
400032074731,2,22,1
410456505216,2,20,2
17715494,2,15,3
400174713698,2,18,1
400018954224,2,31,2
400326618456,2,18,1
400311819394,2,21,1
400112103144,2,13,2
400216212802,2,23,2
400214031972,2,7,2
400259067651,2,21,3
400380363925,2,18,3
400057401742,2,19,2
3053129,2,27,3
400387683867,2,10,1
400196292530,2,18,2
400080597616,2,18,1
400279347533,2,22,2
400328991401,2,6,2
400027106122,2,17,3
400099947284,2,16,3
400349061012,2,24,3
400138110980,2,21,2
400154745649,2,40,2
400255308153,2,23,3
400302090262,2,33,1
400281330363,2,23,2
400069305634,2,10,1
400065558155,2,23,1
400189008640,2,17,1
400018316695,2,13,2
400127760647,2,13,1
400188492808,2,21,2
400331658036,2,2,2
400166700232,2,18,2
7824042,2,31,2
18610203,2,18,2
400259226419,2,15,2
400068978026,2,22,2
410427690314,2,20,2
400219980743,2,13,1
400149930371,2,17,3
400062912204,2,15,1
1668772,2,14,3
410479701036,2,19,2
400079313498,2,13,1
400218309038,2,4,1
400300764871,2,25,2
400040964258,2,22,2
400206399356,2,18,1
400156089200,2,19,1
21575015,2,15,2
400189761527,2,11,3
400216743867,2,14,2
400291311341,2,12,2
400121631443,2,21,2
5524575,2,22,2
400005400943,2,13,3
400150179191,2,19,3
400138854879,2,2,1
410410101096,2,29,1
400361547440,2,18,2
400123143558,2,20,2
400152387724,2,19,1
15260979,2,15,1
400005788351,2,16,2
5174922,2,15,3
400116468156,2,20,3
400072515380,2,16,2
9761898,2,14,2
400170828017,2,8,1
400210626402,2,10,2
400106340628,2,11,2
400198551751,2,19,2
400161066560,2,11,4
400087698490,2,26,2
400041072146,2,14,2
400160988583,2,13,3
400396080706,2,23,1
31631433,2,15,2
400090821408,2,19,1
410462964579,2,12,1
400186599142,2,28,2
400167909304,2,16,1
410412231486,2,6,1
400329426270,2,19,2
400213836887,2,10,2
400049877031,2,21,1
400077789017,2,13,2
400374675320,2,13,1
400213554168,2,10,1
400017410124,2,17,2
400151808182,2,23,2
410432535611,2,8,2
400119333791,2,32,3
400107318119,2,7,1
400127400834,2,16,2
400094310546,2,13,2
400276680018,2,19,2
400631661921,2,29,3
400234893516,2,33,1
400116285621,2,13,2
21958057,2,15,1
400129086805,2,13,2
400162893025,2,26,3
400235355454,2,30,2
400196340284,2,22,2
400113297031,2,22,2
400335117796,2,19,1
400003878278,2,7,1
400169949239,2,25,1
400377933438,2,20,1
13803605,2,27,1
400326315640,2,11,1
400214304021,2,11,2
400134921288,2,16,1
400103316542,2,24,1
400239045247,2,15,1
872564,2,13,4
400069647220,2,26,1
400033830924,2,24,1
410415741644,2,21,1
400164006476,2,13,1
400389318746,2,17,2
32364220,2,18,1
400073184027,2,17,2
400255344591,2,8,2
400039953567,2,18,1
400076649365,2,15,1
400258398131,2,20,2
400138782749,2,5,2
400383039595,2,16,1
400146612388,2,22,2
410412399258,2,17,3
400020280613,2,14,4
400041273800,2,19,2
400222056443,2,15,1
400043532294,2,15,1
400362705601,2,11,1
400304757367,2,20,2
400171332258,2,23,3
400170945162,2,16,1
400167681605,2,25,1
400375011766,2,25,3
400193916030,2,28,2
17539307,2,20,2
400143561979,2,16,1
410468019183,2,22,2
400193184130,2,17,3
400073646644,2,22,2
400011894916,2,21,2
400105134596,2,16,2
410404032597,2,23,1
400019550074,2,20,1
410409570811,2,4,2
400027484600,2,22,3
400302783080,2,7,3
410415822639,2,22,1
400276101279,2,8,1
400033626867,2,12,2
410460771892,2,20,1
8076534,2,6,2
12078606,2,16,2
410424027898,2,12,1
400214589878,2,15,1
400182930125,2,8,2
400225728283,2,11,1
400051437333,2,7,2
400054791936,2,15,2
400258800930,2,10,1
400187895652,2,17,2
400159197796,2,19,4
16271607,2,23,2
400331931404,2,25,1
400341669673,2,5,1
400172931357,2,14,2
12777878,2,19,2
400173471713,2,17,2
400132047233,2,5,1
400188606680,2,26,1
400133406950,2,16,2
400031344374,2,23,1
400036356778,2,12,2
400198881265,2,20,2
400158168170,2,13,2
400046499720,2,16,1
400255503448,2,12,2
400067457100,2,19,1
400228671062,2,12,2
410408418804,2,17,2
400291779496,2,25,1
400628475538,2,12,2
400265673825,2,25,3
410404887366,2,10,3
400314690626,2,12,1
410422890244,2,14,3
400029048120,2,19,2
400110021357,2,26,2
400029932079,2,15,2
410445156827,2,15,1
400277997629,2,13,1
400233123447,2,25,1
400225989008,2,14,1
400126674160,2,22,3
10689312,2,8,1
400001380699,2,13,2
400096968545,2,11,2
410446353263,2,14,2
410429598562,2,13,1
400177869961,2,18,1
400182816307,2,17,1
400096935847,2,6,3
400000242260,2,14,1
400269909047,2,13,1
400127247377,2,15,2
400246806969,2,20,1
400086258985,2,7,2
400120839602,2,15,3
400105371687,2,11,1
400305468238,2,26,2
400219803785,2,10,1
400310229156,2,15,1
400106541521,2,18,2
400132224350,2,19,3
400000148795,2,17,2
400336383587,2,18,2
410435040630,2,6,1
400270224689,2,22,1
400176474303,2,28,2
400119831684,2,19,1
400125183137,2,19,1
400183953422,2,17,1
400055289198,2,20,1
400016662193,2,15,1
400106400428,2,20,1
400306377151,2,8,3
25771609,2,17,1
410441718961,2,16,2
26620428,2,12,1
400157349263,2,23,1
400256964132,2,24,2
400119750929,2,23,2
410404578818,2,4,1
400134696109,2,8,3
410466714588,2,17,2
400212057601,2,16,1
400225722300,2,17,1
410400825027,2,18,3
400261560489,2,6,1
400203651905,2,24,2
5704666,2,24,2
400078167118,2,23,1
400206513951,2,18,2
410463519969,2,8,1
400128621861,2,7,2
400191756462,2,38,1
7693471,2,15,2
400019766420,2,14,2
4381720,2,51,2
400383276500,2,10,1
400132701344,2,24,3
400076544471,2,17,1
400330308309,2,10,1
400309086593,2,8,2
400222188015,2,11,1
400257228341,2,21,2
400115538217,2,14,4
400102527457,2,15,3
400152822602,2,5,2
400200003770,2,12,3
400152930361,2,15,3
400184223575,2,8,2
400068345168,2,21,2
400077819103,2,15,1
400251528610,2,16,1
410460306133,2,24,1
410479866500,2,9,2
400347837076,2,20,3
400128972168,2,19,2
400071291350,2,8,3
400173207472,2,22,2
400063890279,2,18,1
400086120637,2,17,2
400110933178,2,4,3
400317264805,2,28,1
400364595443,2,14,1
14603348,2,35,2
400014574928,2,18,1
400267521036,2,15,1
400377636697,2,18,1
400002452141,2,19,1
400395912724,2,21,2
400257612453,2,5,1
400167021465,2,14,1
400264989163,2,18,1
400042263556,2,20,4
400014164159,2,30,2
400374501635,2,12,3
15631629,2,20,2
400018366903,2,20,5
410462232631,2,15,2
400042269189,2,15,1
400073742458,2,13,2
400247511902,2,21,3
400215297655,2,26,1
400272594005,2,28,1
400312638615,2,14,3
400216722464,2,17,1
14883316,2,11,2
400082322055,2,16,2
7984552,2,68,2
400325253538,2,15,1
400198956174,2,13,2
400082466036,2,23,2
400360800006,2,8,1
410446692428,2,15,1
400169085142,2,23,1
400292868541,2,20,2
400162635695,2,19,3
400109865525,2,22,3
400356730000,2,25,2
400355130697,2,24,1
400079112709,2,13,1
400184826895,2,13,2
400256787741,2,22,1
400345632052,2,18,2
400325043941,2,13,1
400032268934,2,25,4
400277382685,2,18,3
400150776996,2,16,1
400152726603,2,20,1
410420763237,2,26,1
400178511103,2,17,2
410438802838,2,20,2
400319121340,2,12,2
400284294671,2,8,2
400010704609,2,14,2
